label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
1	1088 N	0.2126	Eriq	baseball, basketball	1144	0.1875	-110	1.0061	205	Bioengineering	28	828	1.0133	-388
1	689 N	0.2692	Sam	golf	673	-0.6588	171	0.5909	276	Human Computer Interaction	1175	404	0.6628	1107
3	1142 N	0.3005	Fabrice	tennis	531	1.0156	518	-0.1184	-191	Bioinformatics	492	NULL	1.5373	782
1	600 N	-0.2327	Lise	motor sports, baseball	-221	-0.4683	524	0.6845	480	Applied Mathematics	1315	964	1.1497	232
1	1377 N	1.2826	Reilly	motor sports	1010	0.5673	624	0.8081	-76	Applied Mathematics	897	278	1.2549	120
1	411 N	0.4319	Tony	basketball, baseball	919	0.4242	848	-0.1363	455	Bioengineering	880	157	1.2455	127
3	1132 N	0.3501	Inan	track & field, badminton, running, volleyball	78	0.7071	1582	-0.0878	477	Computer Game Design	1031	1193	0.7382	1497
0	1478 N	0.9258	Sam	badminton	1127	0.5524	927	0.7471	933	Bioengineering	833	739	-0.1569	1213
0	463 N	1.1703	Sam	None	586	0.3661	1099	0.7656	1131	Biotechnology	290	210	-0.0275	1015
3	776 N	1.0003	fabrice	Soccer	135	1.1721	758	0.6151	-311	Computer Game Design	-286	499	0.3951	543
2	973 N	0.867	Inan	football, boxing	1688	0.4967	1032	0.957	517	Computer Science	324	672	?	671
0	1493 N	0.4191	SAM	track & field	-22	0.7222	1702	1.0176	1271	Robotics Engineering	901	255	0.0488	816
2	239 N	1.456	Michael	golf, boxing	909	0.0395	1180	0.7462	1562	Computer Science	583	602	0.844	797
0	1105 N	1.454	Chris	badminton, ice hockey, track & field	-135	0.5547	-191	0.492	894	Electrical Engineering	1239	194	1.2258	583
2	905 N	0.8228	Inan	golf	1042	0.7746	840	0.9602	729	Data Science	388	524	0.6826	876
1	1085 N	0.3031	Reilly	basketball, baseball	1518	0.3071	276	0.8078	370	Applied Mathematics	473	486	1.0457	282
3	1374 N	0.6572	Chris	soccer	147	0.7347	1286	0.6027	372	Bioinformatics	822	845	0.8022	566
1	1750 N	0.3824	Reilly	basketball	1522	0.81	-18	1.0564	-13	Human Computer Interaction	495	1148	1.2921	-358
1	280 N	0.1136	Lise	motor sports	782	0.3927	659	0.3113	288	Human Computer Interaction	1129	788	1.2474	633
1	801 N	-0.7457	Tony	tennis	36	0.8812	-375	0.389	261	Human Computer Interaction	641	1028	1.0661	-493
0	631 N	0.8367	Chris	badminton, running	-274	0.7324	175	0.9871	736	Statistics	779	461	-0.0413	1077
1	1601 N	-0.4453	Tony	soccer	929	0.5286	516	1.6637	177	Human Computer Interaction	?	572	-0.3729	590
3	206 N	0.0566	Andrew	soccer	-111	1.0337	931	1.0052	116	Bioinformatics	1126	191	0.0672	1770
2	-284 N	1.4505	Inan	golf	1242	0.7829	902	1.1121	201	Games and Playable Media	-214	799	0.5817	-100
1	914 N	0.4964	Reilly	ice hockey, track & field, badminton, running	938	0.3409	525	0.8828	590	Human Computer Interaction	341	1116	0.4217	57
0	1527 N	0.8464	vANI	golf, football	652	0.4089	-84	1.66	1434	Computer Engineering	469	804	0.7014	624
1	504 N	0.5683	Tony	basketball	1627	-0.2249	474	0.5069	-20	Human Computer Interaction	987	1652	0.5288	678
2	697 N	0.6714	Michael	boxing, golf	1000	1.4252	522	1.311	1301	Computational Media	-5	432	0.9523	664
1	1402 N	-0.189	Eriq	basketball, baseball	120	-0.0644	170	0.5461	1001	Bioengineering	1554	489	0.4737	502
0	736 N	0.6049	Vani	volleyball, running, ice hockey, badminton	313	0.9268	1653	0.8429	762	Statistics	437	422	0.3191	537
0	1075 N	0.7199	Chris	basketball	-757	0.9164	949	1.047	1374	Electrical Engineering	1172	180	-0.4277	461
3	201 N	0.4188	Fabrice	soccer	132	0.7889	895	0.552	-62	Computer Game Design	269	802	1.4504	1182
2	1062 N	1.6761	Michael	boxing, football	885	0.5295	1396	0.9777	770	Data Science	451	948	0.6349	616
2	-143 N	1.3115	Inan	soccer	181	0.852	921	1.0537	862	Technology and Information Management	1436	1287	1.4807	904
1	954 N	-0.2241	Lise	football, golf	902	0.2234	-255	0.8292	-253	Bioengineering	1035	764	1.117	-162
0	764 N	1.1027	Chris	running	-132	0.5553	340	0.1585	908	Statistics	681	783	0.9881	573
3	479 N	0.1411	Andrew	soccer	459	-0.041	1845	1.2285	-11	Bioinformatics	654	887	0.8273	951
2	395 N	0.5997	Michael	golf	1163	0.8922	518	1.6939	737	Games and Playable Media	262	688	0.7669	927
3	1324 N	0.7624	Fabrice	badminton	268	1.9259	1461	0.2039	-101	Computer Game Design	799	930	1.0328	1164
2	-157 N	1.2897	Inan	golf, boxing	1202	0.5082	611	0.9436	878	Data Science	27	631	0.9465	-207
3	184 N	1.1215	Fabrice	soccer	188	1.1237	-257	-0.4622	-877	Bioinformatics	332	832	0.7405	1536
0	1889 N	1.1758	Fabrice	running, badminton, track & field, ice hockey	-201	0.1476	402	1.115	1078	Computer Engineering	752	474	-0.0834	954
3	1467 N	1.0066	Andrew	tennis	521	0.3975	1226	0.6968	280	Data Science	933	940	0.98	1081
3	707 N	0.739	Andrew	tennis	-477	1.5611	1181	0.6142	-197	Computer Game Design	773	467	1.3483	1077
3	N/A	1.7971	Andrew	tennis	290	0.7752	1499	-0.0218	-189	Bioinformatics	270	515	1.2906	677
1	899 N	-0.2502	Michael	running, volleyball	255	-0.0178	-145	-0.077	347	Applied Mathematics	1673	972	1.4405	628
3	819 N	0.3492	Fabrice	tennis	687	-0.1058	1435	0.0352	90	Bioinformatics	846	555	0.0249	846
3	1274 N	0.4301	Andrew	basketball	557	1.1626	1182	0.1679	507	Computer Game Design	-212	896	0.8055	309
3	694 N	0.735	Andrew	soccer	894	1.2704	633	0.8829	-46	Bioinformatics	371	696	1.0371	2373
3	1568 N	0.7244	Fabrice	soccer	684	0.6869	872	0.5621	219	bioinformatics	1430	577	1.7328	1151
2	-328 N	0.6077	Inan	motor sports	784	0.5336	1468	0.7449	538	Technology and Information Management	-190	825	1.2399	1071
1	269 N	-0.2563	Michael	golf, football	1363	0.8389	526	0.5669	478	Applied Mathematics	1408	239	0.2833	-87
3	1050 N	0.6119	Fabrice	soccer	589	0.9541	1338	0.036	-526	Computer Game Design	52	542	1.8357	182
0	1350 N	1.5822	Sam	volleyball	-209	-0.0653	25	0.9103	1048	Natural Language Processing	612	-39	0.1323	1267
0	1326 N	0.9852	Sam	ice hockey, track & field, badminton, running	300	0.6958	831	1.4118	1110	Robotics Engineering	530	693	0.211	1294
0	662 N	0.4492	Chris	badminton, running	380	0.0436	1167	0.8588	1068	Statistics	1001	477	-0.8875	951
3	640 N	0.7996	Fabrice	tennis	-71	1.1089	846	0.3636	425	Computer Game Design	566	1440	1.5987	755
3	1037 N	0.6328	Andrew	soccer	615	0.7741	1555	0.4418	231	Bioinformatics		627	0.7039	1176
3	1044 N	0.0943	Fabrice	Tennis	313	1.1931	1206	-1.251	206	Bioinformatics	636	682	0.2994	690
2	276 N	0.9897	Inan	volleyball, running, ice hockey, badminton	1273	0.4379	1103	0.0702	965	Technology and Information Management	49	888	1.4863	604
2	593 N	1.1186	Inan	football	1331	None	886	1.267	1176	Technology and Information Management	384	927	1.1772	767
2	483 N	1.572	Michael	boxing, football	691	-0.1337	777	1.3822	808	Computer Science	441	?	0.8476	568
0	408 N	0.6261	Vani	badminton, track & field, running	-198	-0.0165	570	0.6156	1210	Robotics Engineering	735	126	0.1589	1157
1	1231 N	0.2871	Reilly	basketball, baseball	1025	-0.7184	-188	1.2846	1343	Human Computer Interaction	1024	548	1.9029	125
0	280 N	1.4958	Chris	track & field, ice hockey	58	0.4971	302	0.8239	979	Natural Language Processing	1386	295	-0.0361	260
3	383 N	0.2846	Andrew	soccer	-181	0.728	273	NULL	633	Computer Game Design	564	808	1.7252	89
3	343 N	0.8973	Fabrice	tennis	548	1.1498	1368	-0.1881	358	bioinformatics	1075	348	1.0623	633
2	232 N	1.1689	Michael	golf	241	1.4327	493	1.4184	939	Technology and Information Management	-40	441	0.7662	683
0	586 N	1.2133	Sam	track & field, ice hockey	-15	0.1443	323	2.1125	1302	Statistics	587	457	0.3486	1839
2	-98 N	0.9048	Inan	golf, boxing	?	0.6169	591	1.1822	300	Technology and Information Management	231	785	1.3646	493
1	737 N	-0.1161	Reilly	motor sports	951	-0.7317	247	1.5914	1460	Human Computer Interaction	677	513	0.5538	-90
1	826 N	-0.0483	Lise	motor sports, baseball	590	0.5215	654	0.557	532	Human Computer Interaction	700	1048	1.5585	378
2	721 N	-0.5458	Michael	golf, boxing	1303	0.9158	908	1.3145	1082	Data Science	392	1199	0.9085	920
0	541 N	0.4046	Sam	badminton, running	149	0.3019	-120	0.6332	1059	Computer Game Design	1202	523	0.8309	919
2	658 N	0.9476	Andrew	tennis	1357	0.3789	689	0.9053	720	Games and Playable Media	208	825	1.1205	595
2	442 N	1.7324	Michael	motor sports	1665	0.2045	-11	1.1532	18	Data Science	591	389	0.0982	422
3	1472 N	0.088	Andrew	soccer	197	-0.0189	930	1.0641	31	Computer Game Design	112	295	0.9388	1364
2	1093 N	0.722	Inan	boxing	901	0.4472	1478	1.3537	890	Computational Media	218	962	0.7082	385
0	895 N	0.3472	Vani	volleyball	-577	0.6908	832	1.2551	414	Biotechnology	940	178	0.1336	722
1	875 N	1.0888	Reilly	MOTOR SPORTS	265	0.14	556	0.915	1180	Human Computer Interaction	85	390	0.3148	456
1	1502 N	0.7582	Inan	basketball	452	-0.7715	422	0.9253	373	Applied Mathematics	986	955	0.7801	130
0	1214 N	0.8609	Sam	ice hockey, running, track & field	-232	0.7404	498	0.9527	492	Biotechnology	542	165	0.261	1029
1	?	0.4014	Eriq	basketball, motor sports	359	0.0264	456	0.6635	574	Bioengineering	1114	1125	0.7862	566
2	-384 N	1.22	Michael	golf, football	910	0.4569	343	0.8	476	Games and Playable Media	443	691	-0.1327	511
2	1157 N	1.7457	Michael	boxing, golf	799	0.0203	1127	1.0062	1008	Technology and Information Management	490	124	0.8422	1266
1	1767 N	0.2254	Reilly	basketball	1159	0.2608	446	0.2082	259	Bioengineering	1081	1284	1.017	305
1	1146 N	0.0294	n/a	basketball	1352	0.5407	436	1.0233	601	Applied Mathematics	1074	739	1.715	198
3	611 N	0.4283	Fabrice	tennis	881	1.282	1821	0.8767	None	Computer Game Design	713	460	1.3677	982
0	1412 N	0.6563	Chris	running, track & field, volleyball	484	0.6405	1181	0.7007	898	Natural Language Processing	1123	281	0.3808	771
1	491 N	0.4706	Tony	baseball, basketball	820	0.6653	527	0.4816	631	Bioengineering	19	1167	0.5383	1021
2	310 N	1.0192	Inan		867	1.012	746	2.4	392	Games and Playable Media	649	724	0.6057	-192
3	589 N	0.7461	Chris	soccer	1681	0.9063	888	0.326	411	COMPUTER GAME DESIGN	929	935	0.6341	1965
3	n/a	1.6035	Andrew	soccer	-155	0.7678	325	0.5814	-246	Bioinformatics	875	621	1.0649	N/A
3	776 N	0.5176	Fabrice	tennis	733	0.4764	1241	0.379	-190	Bioinformatics	930	615	0.8144	980
0	1367 N	0.5946	Chris	volleyball, running, badminton	166	1.0988	35	0.89	153	Electrical Engineering	847	231	0.5013	852
2	454 N	1.2162	Inan	golf, boxing	891	0.8002	1298	0.7894	907	Games and Playable Media	113	772	0.9602	831
1	1214 N	0.138	Tony	motor sports, baseball	294	0.5827	-180	0.5505	1445	Human Computer Interaction	949	629	0.7588	104
2	854 N	1.3528	Fabrice	golf, football	396	0.1767	994	1.2053	378	Technology and Information Management	182	N/A	0.6107	228
0	1071 N	0.8961	Sam	running, ice hockey, badminton	-551	0.2719	930	1.1066	1527	Biotechnology	1546	-165	0.0235	623
3	765 N	0.7236	Fabrice	soccer	121	1.1852	1184	0.8917	198	Bioinformatics	1210	849	1.1844	714
2	711 N	0.945	Michael	boxing, golf	195	0.9788	227	0.4794	596	COMPUTER GAME DESIGN	290	N/A	0.9319	489
3	909 N	1.4084	Andrew	tennis	-73	0.8573	1565	0.4426	1104	Bioinformatics	331	206	?	352
0	163 N	0.9083	Vani	ice hockey, running, track & field	211	0.4539	486	0.8264	1384	Biotechnology	1241	737	0.9155	896
3	717 N	0.3042	Andrew	soccer	439	1.1413	842	-0.0804	897	Computer Game Design	1132	825	1.6369	869
2	653 N	1.6847	Michael	boxing	692	0.5414	1076	1.0294	79	Games and Playable Media	38	600	0.892	176
0	1400 N	0.8159	Sam	running, ice hockey	-317	0.5522	903	0.1477	1017	ROBOTICS ENGINEERING	311	300	0.8151	150
0	1082 N	0.8872	Sam	ice hockey	-301	0.5192	1332	1.3404	578	Statistics	461	-116	0.889	1216
1	1197 N	-0.0454	Reilly	baseball	237	1.131	-261	0.5193	-101	Human Computer Interaction	-218	1068	1.0758	139
3	1045 N	0.5286	Andrew	tennis	625	1.4704	620	1.2845	-544	Bioinformatics	363	722	1.5738	415
3	579 N	0.5301	Andrew	soccer	135	0.7415	1499	0.7912	320	COMPUTER GAME DESIGN	428	1329	1.1225	452
0	1201 N	1.1434	Chris	running, track & field, volleyball	-281	-0.5338	1157	1.3679	1210	Statistics	562	267	-0.5118	375
3	631 N	0.1854	Fabrice	soccer	-106	-0.1926	313	0.5772	544	Computer Game Design	991	637	0.4527	994
0	1629 N	0.4216	Sam	badminton	-157	1.1514	1357	1.1288	1334	Statistics	999	9	-0.2618	1274
2	120 N	1.2229	Michael	football	959	0.6777	1556	0.7112	209	Computational Media	97	204	1.1012	522
2	329 N	0.9346	Inan	boxing, football	757	0.6671	1248	1.6929	-20	Robotics Engineering	156	450	0.5233	1313
0	940 N	0.6964	Sam	volleyball	571	0.2309	1001	1.395	943	Robotics Engineering	896	228	1.0988	1323
1	1634 N	-0.1627	Reilly	motor sports	140	0.6951	467	1.3316	768	Bioinformatics	1116	532	0.4331	761
3	52 N	0.2192	Fabrice	soccer	-238	NULL	784	0.6457	344	Bioinformatics	729	753	0.7099	1350
3	662 N	-0.0039	Andrew	tennis	-33	1.3923	1506	1.1522	534	COMPUTER GAME DESIGN	409	806	0.4618	1081
0	435 N	0.9053	Sam	track & field, ice hockey	264	0.0544	206	1.0124	712	Natural Language Processing	802	432	0.3503	990
2	160 N	1.2195	Inan	football, boxing	743	0.4116	1018	0.773	1191	Computational Media	-471	430	0.7485	1274
0	680 N	1.4878	Chris	running, badminton, track & field	380	0.4649	1004	1.0103	1269	Robotics Engineering	1115	140	0.7041	1185
0	1050 N	1.4947	Lise	volleyball, badminton, running	316	0.5091	1019	0.8621	1515	Bioinformatics	1115	674	0.4034	587
0	1496 N	0.2357	CHRIS	running, ice hockey, track & field	115	0.2295	833	0.6111	881	Statistics	357	-2	0.902	944
2	-214 N	0.8055	Inan	football	1275	0.0906	1773	0.5883	1273	Applied Mathematics	78	92	0.5237	919
3	794 N	0.6755	Andrew	soccer	46	1.3844	1041	0.2946	525	Bioinformatics	-195	813	0.8669	695
1	814 N	0.6857	Lise	NULL	941	0.1513	556	0.0111	348	Bioengineering	142	515	1.1843	-83
2	1421 N	0.9599	Inan	golf	2016	0.8199	473	0.8009	878	Computer Science	174	784	1.0208	6
2	754 N	1.2949	Michael	football	541	1.2329	1176	0.6102	941	Computer Science	633	702	0.5248	83
0	846 N	0.4387	VANI	running, badminton, ice hockey, track & field	383	0.6642	-520	1.0801	1405	Natural Language Processing	504	261	0.467	977
0	1685 N	1.0336	Inan	ice hockey, badminton	413	0.1721	NULL	1.4428	1385	Statistics	903	376	0.7201	909
2	140 N	0.8733	Michael	boxing	1251	-0.0023	317	1.0508	294	Games and Playable Media	-455	-92	0.866	371
3	108 N	1.0391	Fabrice	motor sports, baseball	653	0.4968	1460	0.0025	276	Computer Game Design	925	808	1.1735	1449
2	408 N	1.4229	Michael	ice hockey, volleyball, badminton	1106	0.4572	664	1.1474	135	Games and Playable Media	174	1019	1.4245	188
3	-84 N	1.7662	Andrew	tennis	-207	0.7393	657	0.2276	516	Computer Game Design	907	184	0.7074	1192
0	1668 N	1.1808	Chris	ice hockey, track & field	29	0.1816	652	1.1796	630	Statistics	954	214	0.2308	666
0	1655 N	1.0377	N/A	volleyball, track & field, ice hockey	231	0.3141	1473	0.5635	822	Robotics Engineering	-37	36	0.3452	708
1	753 N	-0.0919	Eriq	baseball, basketball	355	0.7306	292	1.047	1196	Human Computer Interaction	856	1267	1.1548	863
3	1284 N	0.0765	Andrew	soccer	220	0.469	1478	0.3211	64	Computer Game Design	264	762	0.6796	748
3	664 N	0.5505	Andrew	track & field	617	0.8154	439	0.488	164	Computer Game Design	132	974	1.3052	301
2	682 N	1.4721	Michael	football, golf	1125	-0.1418	1149	0.989	1355	Games and Playable Media	-363	559	1.2982	834
1	959 N	0.1715	Tony	BASKETBALL, MOTOR SPORTS	-84	0.0202	-648	1.5479	881	Applied Mathematics	720	608	1.1818	790
0	577 N	1.0898	Chris	track & field, ice hockey, running, badminton	994	0.5394	1229	1.5988	1235	Biotechnology	806	21	0.2692	1323
2	534 N	1.2261	Michael	golf	161	0.6356	965	1.6523	464	Computer Science	-772	546	0.9564	38
0	992 N	0.3991	Vani	golf, boxing	-452	0.1315	-103	0.8837	1045	Statistics	925	439	0.2501	866
2	531 N	1.9214	Michael	golf, football	1003	0.5835	1312	-0.1824	470	Computational Media	530	239	-0.0951	718
2	304 N	1.7526	Inan	BOXING, GOLF	1199	1.3791	884	0.6192	354	Computational Media	179	916	0.85	816
2	353 N	0.5741	Eriq	football, golf	1561	0.8396	1195	0.1583	363	Data Science	435	453	0.7322	918
0	79 N	0.9804	Sam	golf, football	-133	1.2691	1638	1.15	1073	Natural Language Processing	1115	397	0.3937	179
3	293 N	0.8756	aNDREW	tennis	387	0.9521	607	1.1302	617	Bioinformatics	601	966	0.2936	954
2	466 N	0.7077	Michael	boxing	885	0.112	-297	1.3113	373	Computer Science	-709	688	1.5784	459
0	806 N	0.6842	Chris	badminton, ice hockey, volleyball, running	157	0.8244	740	1.2771	1356	N/A	808	332	0.0463	465
3	1008 N	0.8839	Fabrice	tennis	-59	0.536	191	0.1766	228	Bioinformatics	None	758	-0.2773	230
1	688 N	1.1599	Tony	running, badminton	478	0.3759	-27	-0.3029	433	Bioengineering	366	1067	0.3324	7
2	-278 N	0.886	Inan	ice hockey	1516	0.8646	999	0.4564	155	Data Science	416	819	0.4047	434
0	557 N	1.4157	Sam	track & field, volleyball, ice hockey	171	0.3567	621	1.1047	303	Robotics Engineering	866	62	-0.5025	486
2	-289 N	1.5301	Inan	NULL	1370	0.6575	1248	0.5136	608	Electrical Engineering	420	220	1.004	547
3	772 N	0.6307	Fabrice	soccer	241	0.2857	807	0.635	283	Computer Game Design	723	241	1.1075	274
0	870 N	0.8939	Sam	baseball	-815	0.8654	1404	0.6303	1029	Statistics	853	444	-0.0767	1454
2	692 N	1.928	Michael	boxing, golf	1350	0.7196	1418	0.248	611	Data Science	-153	983	1.0357	981
3	1083 N	0.6848	Fabrice	tennis	713	0.764	1123	0.301	-541	Bioinformatics	840	765	1.3822	-97
3	515 N	?	Andrew	tennis	573	0.5843	?	1.0097	-86	Computer Game Design	714	835	1.0681	211
0	?	0.4114	Vani	track & field, running	36	0.7901	1024	0.881	1246	Robotics Engineering	392	279	-0.5239	277
3	818 N	0.123	Fabrice	tennis	68	0.9047	1059	0.1802	-270	Bioinformatics	1310	519	0.5382	907
3	1241 N	0.5032	Andrew	soccer	-158	0.241	799	0.3335	-490	Computer Game Design	430	1004	0.9474	-257
2	555 N	0.6804	Michael	badminton, ice hockey, track & field	802	0.6876	934	0.9681	753	Computational Media	95	511	1.2838	1079
2	650 N	N/A	Michael	tennis	308	0.5404	752	1.034	1886	Computational Media	-402	646	0.7704	727
1	176 N	-0.4825	Reilly	basketball	879	-0.1347	442	0.1515	-114	Bioinformatics	811	1296	0.6267	880
0	204 N	0.6473	Chris	soccer	158	1.0204	475	1.9414	935	Biotechnology	1774	587	1.6031	1161
0	1501 N	0.0475	Vani	ice hockey, running, badminton	269	0.6709	212	2.1535	1016	Biotechnology	824	468	0.5997	926
3	973 N	0.9579	Andrew	tennis	750	-0.0243	1428	0.9769	-377	Computer Game Design	693	458	1.1887	1237
0	1948 N	1.2044	Vani	badminton, track & field, running	252	0.8096	549	1.2474	643	Statistics	641	-95	0.4434	573
2	-384 N	1.7594	Michael	boxing	1215	0.245	1160	0.4763	107	Games and Playable Media	-680	926	1.2149	992
3	858 N	0.583	Fabrice	soccer	-284	0.4176	892	0.0877	-16	Computer Game Design	-49	383	0.4114	1192
0	1563 N	0.3832	Vani	None	-408	0.2117	804	1.36	535	Electrical Engineering	991	-91	0.625	227
3	996 N	1.113	Michael	soccer	443	1.4071	494	0.0944	695	Bioengineering		737	1.0758	1552
3	284 N	1.094	Eriq	soccer	305	0.3332	1227	-0.2924	675	Computer Game Design	472	417	0.0197	248
3	571 N	0.435	Andrew	tennis	989	1.1391	864	-0.2405	752	Bioinformatics	-36	182	0.4238	1601
0	1370 N	0.528	Chris	badminton	-89	0.1287	560	0.657	1309	Robotics Engineering	352	826	0.0523	349
0	777 N	1.1238	Vani	running, ice hockey	351	0.0797	713	1.1678	1174	Electrical Engineering	947	1120	1.5319	1522
0	693 N	1.802	Chris	badminton, running	364	0.2297	336	0.6438	1676	Technology and Information Management	1064	355	0.3142	751
0	1302 N	1.0104	Sam	volleyball	454	-0.4111	940	1.0481	1403	Natural Language Processing	997	124	0.0771	1475
1	1085 N	0.1852	Eriq	basketball, motor sports	863	0.4691	248	1.1471	1054	Bioengineering	562	1281	1.152	121
3	389 N	0.151	Fabrice	tennis	-229	1.1126	1496	1.1264	-91	bioinformatics	913	326	1.1383	-268
3	744 N	0.2237	Vani	soccer	362	1.2861	1227	1.016	275	Computer Game Design	265	919	1.0904	1463
2	350 N	1.0322	fabrice	golf	231	0.4394	1401	0.3878	602	Technology and Information Management	244	503	0.5113	882
0	1276 N	0.9127	Vani	running	637	0.9392	201	0.7831	1436	Biotechnology	1041	357	0.2129	810
2	1072 N	1.1316	Michael	golf, football	314	0.5063	823	1.6305	1043	Computer Science	-36	1129	1.0875	1339
3	146 N	0.3984	Andrew	soccer	647	0.3443	803	1.295	-18	Computer Game Design	502	401	1.9535	830
1	-8 N	0.0722	Eriq	basketball, baseball	793	0.5812	486	1.1714	650	Human Computer Interaction	764	1042	1.2379	613
0	1224 N	0.2896	Vani	golf	335	0.5965	-135	1.4898	736	Statistics	502	363	0.0875	238
0	1592 N	1.5082	Chris	badminton, ice hockey, track & field, volleyball	178	0.2835	611	1.0323	604	Technology and Information Management	991	-462	0.0142	236
3	1383 N	0.4447	Fabrice	soccer	49	0.6474	1878	0.4684	-270	Computer Game Design	1008	434	1.5635	569
2	327 N	0.8237	Michael	golf, football	1042	0.0072	944	1.652	728	Computational Media	515	709	0.0577	1029
0	N/A	0.8448	Vani	soccer	301	1.3149	390	0.5477	1283	Electrical Engineering	332	-113	-0.0485	88
3	840 N	0.7996	Andrew	tennis	397	0.9577	1405	-0.2727	816	Computer Game Design	914	735	1.8242	328
3	486 N	0.7069	Andrew	volleyball	253	1.0445	597	0.6141	-148	Computer Game Design	774	748	0.7263	435
2	245 N	0.5671	Michael	golf	695	1.0445	541	1.7642	1246	Computer Science	543	446	0.8376	295
1	184 N	0.2418	Reilly	motor sports, baseball	820	0.3122	981	0.7697	128	Applied Mathematics	1026	968	1.2739	204
1	608 N	-0.3047	Eriq	tennis	637	-0.1086	-914	0.9042	72	Bioengineering	1120	1054	1.4656	251
2	233 N	1.2045	Inan	boxing, football	1509	0.1607	1861	1.3481	729	Computational Media	610	132	1.032	975
0	146 N	1.1879	Vani	running, volleyball, track & field	23	0.8857	103	0.8623	887	Statistics	1390	-119	0.3265	1134
3	1311 N	1.3513	Fabrice	soccer	-99	1.1151	1763	0.5661	-100	BIOINFORMATICS	641	467	0.3942	1597
3	1564 N	1.112	Fabrice	tennis	-232	0.855	832	0.0423	236	Computer Game Design	370	1173	1.3207	479
2	258 N	0.3775	inan	Football, Boxing	2118	0.507	740	0.4808	506	Data Science	380	740	0.4769	69
2	1278 N	-0.092	Michael	football, golf	333	1.0825	195	1.0835	53	Computer Science	520	748	1.0389	801
0	1010 N	-0.2634	Vani	running	517	0.647	523	1.6175	1175	Robotics Engineering	48	258	-0.1644	738
0	954 N	1.1489	Sam	volleyball, badminton, running, ice hockey	292	0.0668	979	0.8185	1297	Biotechnology	933	900	0.0758	505
1	995 N	0.1649	Reilly	motor sports	624	0.2002	421	1.113	-75	Applied Mathematics	155	722	1.4269	130
0	338 N	0.892	Vani	ice hockey, track & field	484	0.7443	215	2.1743	557	Natural Language Processing	1172	-68	-0.5631	361
0	1301 N	0.883	Vani	ice hockey, volleyball, badminton	915	0.9684	861	0.8748	199	Computer Engineering	655	419	0.921	492
1	1814 N	0.0529	Eriq	motor sports, basketball	-88	-0.1018	254	0.9632	728	Human Computer Interaction	738	880	1.1974	192
1	1097 N	0.844	Lise	basketball	598	0.649	313	0.8937	391	Human Computer Interaction	862	1110	1.2223	442
1	1246 N	-0.0707	Eriq	basketball, motor sports	308	0.9495	1244	0.7528	-539	Bioengineering	546	681	1.6839	-276
0	743 N	1.0986	Chris	ice hockey, badminton, track & field	-256	0.2812	1310	1.381	1453	Natural Language Processing	647	65	-0.0124	850
0	633 N	0.2834	Vani	volleyball, track & field	-115	0.0789	1098	1.4706	1075	Biotechnology	1241	502	0.9754	571
3	909 N	0.9259	Andrew	baseball, motor sports	672	0.375	-318	0.078	660	Computer Game Design	261	752	0.95	534
3	1141 N	0.8413	Fabrice	soccer	354	0.9351	1064	0.9802	-214	Computer Game Design	-332	334	0.3766	491
0	1394 N	0.8407	Chris	badminton, ice hockey, running	388	0.1572	1223	1.4083	729	Statistics	769	-49	0.6466	396
0	1016 N	0.4179	Sam	volleyball, running, badminton	194	0.3996	726	1.2918	965	Electrical Engineering	340	200	0.8229	712
0	1324 N	0.3726	Sam	running, badminton	124	NULL	514	0.6606	752	Computer Game Design	694	674	-0.0419	798
1	1655 N	0.0162	Eriq	baseball	991	0.4169	-608	1.2026	911	Bioengineering	619	1067	0.91	408
1	1112 N	0.4518	Lise	baseball	402	0.1116	-110	0.9826	200	Applied Mathematics	901	504	0.9631	389
1	720 N	0.5739	Tony	boxing	1095	-0.0913	367	0.9948	370	Human Computer Interaction	845	831	0.4757	1152
2	745 N	0.8571	Inan	golf, boxing	610	0.5902	1153	0.5864	574	Games and Playable Media	805	134	0.0971	382
0	1482 N	0.7941	Chris	running	24	0.6897	627	2.2647	452	Statistics	382	383	0.1793	-80
3	1459 N	0.0994	Andrew	Soccer	711	0.9901	1299	-0.2261	261	Bioinformatics	595	1291	1.6706	1221
1	393 N	-0.2942	Tony	motor sports, basketball	859	-0.1118	748	0.8167	962	Human Computer Interaction	1114	820	0.7951	366
3	1717 N	0.7688	Sam	tennis	1187	0.5763	941	0.9167	-123	Computer Game Design	304	521	1.2129	1167
2	122 N	1.0905	Inan	football, boxing	1563	1.0126	988	0.4757	983	Data Science	628	665	0.8377	857
2	115 N	1.2924	Michael	golf	574	1.1425	1709	1.5099	921	Computational Media	-940	760	1.1196	-46
1	1392 N	-0.738	Tony	baseball, basketball	786	0.7442	-22	0.2084	892	Bioengineering	841	1004	0.9794	460
2	335 N	1.2455	inan	football	871	0.1151	980	1.1239	97	Games and Playable Media	427	777	0.8579	59
3	1050 N	0.984	Fabrice	soccer	-221	0.9985	1337	-0.6604	446	cOMPUTER gAME dESIGN	808	257	0.2183	439
1	1167 N	-0.1047	Eriq	motor sports, baseball	606	0.3528	N/A	1.2673	656	human computer interaction	697	793	-0.0744	-116
1	802 N	-0.0455	Reilly	basketball	907	0.894	739	0.947	729	Human Computer Interaction	598	751	0.8443	414
